SGP_id,Title,Producer,Category,Place,Type,Abstract,Coverage (Years),layer_url,layer_thumb,Available Formats,Users with View Permissions
556276995,"Fichiers des Limites Cartographiques (FLC), Recensement de 2001",Statistique Canada,Boundaries,Ontario,vector,"<li>Aires de diffusion </li><li>Circonscriptions électorales fédérales, ordonnance de représentation de 2001</li> <li>Circonscriptions électorales fédérales, ordonnance de représentation de 2003</li> <li>Divisions de recensement</li><li> Divisions de recensement - écoumène agricole</li><li> Divisions de recensement - écoumène de population</li><li>Îlots de diffusion</li> <li>Localités désignées</li> <li> Parties de Localité designee</li><li>Provinces et Territoires</li> <li>Régions agricoles</li> <li>Régions de tri d’acheminement </li> <li>Régions économiques</li><li>Régions métropolitaine de recensement et agglomérations de recensement</li><li>Régions urbaines</li> <li>Secteurs de recensement</li><li>Subdivisions de recensement</li></ul><p> Fichiers d’hydrographie, et autres fichiers de référence et de documentation, sont disponibles pour téléchargement à partir de Scholars Geoportal. </p><p>Les fichiers de données originaux proviennent de l'Initiative de démocratisation des données (IDD), un programme de Statistique Canada qui fournit des données aux établissements d'enseignement au Canada. Les fichiers originaux ont été convertis à partir du format de fichier Arcinfo Interchange E00 (.e00) ou du format de fichier MapInfo TAB (.tab) dans un format shapefile (.shp), dans le cadre d'un projet de migration de données pour améliorer l'utilisation spatiale des données. Les fichiers de données d'origine, ainsi que d'autres fichiers et documents de support, sont disponibles en téléchargement supplémentaire auprès de Scholars GeoPortal.</p>",2002,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=556276995"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/DLI/DLI_2001_Census_CBF_Fr_Nat_dr.png,Various geospatial formats available.,Public
14887047,Conveyor Line,DMTI Spatial Inc.,Human Environment,Canada,vector,"<p>This layer depicts conveyor lines, mechanical devices used to carry materials by means of a moving belt.</p><p>Supporting documentation is available in the Data Dictionary and User Manual.</p>",2015 - 2023,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=14887047"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/DMTI/DMTI_2022_CMCS_ConveyorLine.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
3288705170,Mississauga Property Fabric,"Transportation and Works Department, City of Mississauga",Remote Sensing and Air Photos,Ontario,vector,"<p>City of Mississauga digital mapping data contains very detailed topographic and planning information clipped to the City of Mississauga municipal boundary based on a scale of 1:2,000.</p><p>This data set contains a property fabric divided based on Z-Area in AutoCAD format of the City of Mississauga, Ontario. A property fabric stores a continuous surface of connected parcels or parcel network.</p>",2016 - 2020,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=3288705170"">Access this resource</a> on Scholars Geoportal.</p>",,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
2018016562,"Block-Face Points (BF), 1991 Census",Statistics Canada,Boundaries,Canada,vector,"<p> This dataset represents all 780,816 block-faces in Canada for the 1991 census. The dataset was designed for geocoding and census data extraction and it covers 43 urban centres in Canada. </p> <p> A block-face represents one side of a street between two consecutive features intersecting that street. The dataset includes attribute information for street names (including street types and direction), address ranges, geographic codes for linkages with other census boundaries, geographic coordinates, and population and dwelling counts from the 1991 Census. They are displayed on a map via their representative point, which is the geographic coordinate located at the mid-point of the block-face, set back a perpendicular distance of 22, 11, 5, or 1 metre from the street centre line. </p> <p>The original dataset is available from Statistics Canada as a text file (.txt). For viewing in Scholars GeoPortal, the dataset was converted from this original format into a Shapefile format using the point coordinates available for each record. Each point is the population centre of an Enumeration Area. </p> <p> The original data, and other supporting files and documentation, are available as additional downloads from Scholars GeoPortal. </p>",1992,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=2018016562"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/DLI/DLI_1991_Census_BF_Eng_Nat_bf.png,Various geospatial formats available.,Public
82747622,Border Crossings and Offices Point,DMTI Spatial Inc.,Transportation,Canada,vector,"<p>This feature layer contains points indicating the location of Canada/USA border crossings as well as independent offices, subordinate offices, service sites, and warehouses. </p><p>All locations are classified using the North America Standard Industry Classification System (NAICS) and Standard Industry Classification (SIC), for further analysis. Supporting documentation is available in the Data Dictionary and User Manual.</p>",2015 - 2023,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=82747622"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/DMTI/DMTI_2022_CMCS_BorderCrossingsAndOfficesPoint.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
2024866175,Ontario Public Service (OPS) Region,Ontario Ministry of Natural Resources,Boundaries,Ontario,vector,"<p>This data set is a polygon coverage that can be used to identify an administrative boundary dividing Ontario into four common upper-level regions based upon upper tier municipal boundaries managed by the Ministry of Municipal Affairs and Housing (MMAH). The Ontario Public Service (OPS) has adopted these boundaries for administrative and functional purposes which will facilitate enterprise initiatives and enhance customer service. Ministries will realign their regional boundaries to these upper level boundaries over time, where and when feasible.</p>",2008,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=2024866175"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OGDE/OGDE_OPSREG.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
3161935090,Postal To Census Table,DMTI Spatial Inc.,Human Environment,Canada,textTable,"<p>This table provides a link between postal codes and census boundaries.</p><p> It contains explicit and unilateral relationships of the 6-digit postal code point geometry to various levels of census geography as delineated in the 2001, 2006, 2011 and 2016 census periods. Using the Enhanced Postal Code point Unique Identifier allows for linkage of postal codes to census geography at the census tract and dissemination area levels, for current and historical census geography delineations.</p><p>Additional tables and supporting documentation are available in the Data Dictionary and User Manual.</p>",2015 - 2022,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=3161935090"">Access this resource</a> on Scholars Geoportal.</p>",,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
293604289,Haliburton County Enhanced Wetland Mapping,Ducks Unlimited Canada,Physical Environment,Ontario,vector,<p>This data set is a polygon coverage that can be used to identify the location of wetlands classified into either marsh or swamp for Haliburton County.</p>,1998 - 2003,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=293604289"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OGDE/OGDE_WT_HALIBURTON.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
3086819388,DMTI Satellite StreetView (SSV) - New Brunswick,DMTI Spatial Inc.,Remote Sensing and Air Photos,Ontario,grid,"<p>DMTI Satellite Streetview is an integrated product containing orthorectified and pansharperned QuickBird Satellite imagery data combined with CanMap streets data. It provides satellite imagery at 60cm resolution along with boundary and point data.</p><p>This series contains imagery and supplementary data for Fredericton, Moncton, and Saint John. For each city, images are arranged as one mosaic dataset and each mosaic has a currency date associated with it as part of the file name.</p><p>Supplementary files include mosaic tile layouts, street files, census subdivisions, and additional documentation, and are available from the metadata for each image service.</p><p><b>Note:</b> In 2012, there was a datum change from NAD83 to WGS84.</p>",2005 - 2012,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=3086819388"">Access this resource</a> on Scholars Geoportal.</p>",,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
99245141,Weigh Stations Point,DMTI Spatial Inc.,Transportation,Canada,vector,"<p>This feature layer includes all weigh stations in Canada.</p><p> All features are classified using the North America Standard Industry Classification System (NAICS) and Standard Industry Classification (SIC), for further analysis. Additional tables and supporting documentation are available in the Data Dictionary and User Manual.</p>",2015 - 2023,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=99245141"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/DMTI/DMTI_2022_CMCS_WeighStationsPoint.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
32690237,Major Roads Line,DMTI Spatial Inc.,Transportation,Canada,vector,"<p>This layer contains major roads and highways across Canada. The layer includes naming, addressing, speed limits, number of lanes, and road class where available.</p><p> Additional tables and supporting documentation are available in the Data Dictionary and User Manual.</p>",2015 - 2023,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=32690237"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/DMTI/DMTI_2022_CMCS_MajorRoadsLine.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
3734447481,MNR Road Barrier,Ontario Ministry of Natural Resources,Transportation,Ontario,vector,"<p>This data set can be used to identify a MNR Road Barrier, which is a point feature related to the restriction or control of access to a road segment or road network.</p><p>Legislated or Legal Authority for Collection: Road authorities in Ontario have the mandated responsibility to construct roads or have them constructed on their behalf. They also have the responsibility to assign names and or addresses associated with roads. Road authorities include:</p><li>Municipalities </li><li>The Ministry of Transportation</li><li>The Ministry of Natural Resources (resource access roads and park roads)</li><li>The Ministry of Northern Development and Mines </li><li>Federal government (roads on federal lands, e.g. national parks, Dept of Defense)</li><li>First Nations</li><li>Other, e.g. local roads boards </li> <p>Supplementary tables can be used and are available for download from the additional documentation section.</p>",1985 - 2009,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=3734447481"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OGDE/OGDE_MNRRDBAR.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
